journey_id,converted,conversion_value,total_touchpoints_in_journey,days_to_conversion
14320,True,100,5,42
14321,True,100,4,49
14322,False,0,3,54
14323,False,0,3,42
14324,True,100,5,57
14325,False,0,4,75
14326,False,0,3,72
14327,False,0,5,43
14328,False,0,4,45
14329,True,100,2,45
14330,False,0,2,19
14331,True,100,3,37
14332,True,100,5,74
14333,False,0,4,57
14334,False,0,3,50
14335,True,100,3,29
14336,False,0,4,53
14337,False,0,4,62
14338,False,0,4,73
14339,False,0,5,74
14340,False,0,3,15
14341,False,0,3,54
14342,False,0,3,54
14343,False,0,2,12
14344,False,0,4,16
14345,False,0,4,81
14346,True,100,5,82
14347,False,0,2,69
14348,False,0,4,53
14349,False,0,2,33
14350,True,100,5,46
14351,False,0,4,68
14352,True,100,5,52
14353,False,0,4,58
14354,False,0,4,27
14355,False,0,3,38
14356,False,0,4,44
14357,False,0,5,55
14358,False,0,4,68
14359,True,100,3,59
14360,False,0,4,51
14361,False,0,4,62
14362,True,100,2,40
14363,False,0,5,47
14364,False,0,5,83
14365,False,0,4,89
14366,False,0,3,89
14367,False,0,5,20
14368,False,0,3,61
14369,False,0,5,80
14370,False,0,3,38
14371,False,0,4,54
14372,False,0,5,62
14373,False,0,3,27
14374,True,100,3,32
14375,False,0,5,57
14376,False,0,4,82
14377,True,100,5,46
14378,False,0,4,55
14379,False,0,5,66
14380,False,0,3,48
14381,False,0,4,32
14382,False,0,4,51
14383,False,0,5,69
14384,True,100,2,76
14385,True,100,4,48
14386,False,0,4,48
14387,True,100,3,24
14388,True,100,1,0
14389,True,100,2,18
14390,True,100,4,29
14391,True,100,5,40
14392,False,0,5,56
14393,False,0,2,19
14394,True,100,4,83
14395,False,0,5,80
14396,False,0,5,53
14397,False,0,2,6
14398,True,100,4,43
14399,False,0,3,50
14400,False,0,4,26
14401,False,0,4,70
14402,False,0,3,31
14403,True,100,2,52
14404,False,0,4,56
14405,True,100,4,35
14406,True,100,3,38
14407,False,0,2,17
14408,False,0,3,15
14409,False,0,4,77
14410,True,100,5,23
14411,True,100,2,1
14412,False,0,1,0
14413,True,100,3,49
14414,False,0,4,65
14415,False,0,4,78
14416,False,0,3,46
14417,False,0,2,15
14418,True,100,2,35
14419,False,0,5,54
14420,False,0,4,42
14421,False,0,3,63
14422,True,100,4,71
14423,False,0,4,36
14424,False,0,3,44
14425,False,0,5,68
14426,False,0,3,11
14427,False,0,3,42
14428,False,0,2,10
14429,False,0,3,52
14430,False,0,3,66
14431,False,0,4,77
14432,False,0,1,0
14433,False,0,4,77
14434,True,100,4,70
14435,True,100,5,60
14436,True,100,5,74
14437,False,0,4,77
14438,False,0,2,23
14439,False,0,4,58
14440,False,0,2,13
14441,True,100,4,39
14442,False,0,1,0
14443,False,0,5,72
14444,False,0,5,57
14445,True,100,2,86
14446,True,100,4,69
14447,True,100,5,55
14448,False,0,4,62
14449,False,0,3,44
14450,False,0,3,29
14451,False,0,5,53
14452,False,0,4,20
14453,False,0,3,22
14454,True,100,1,0
14455,True,100,4,54
14456,True,100,3,42
14457,False,0,4,33
14458,False,0,3,48
14459,False,0,4,63
14460,False,0,5,63
14461,False,0,4,67
14462,False,0,4,64
14463,False,0,2,32
14464,False,0,4,73
14465,False,0,3,36
14466,False,0,4,56
14467,False,0,5,23
14468,False,0,5,34
14469,False,0,4,76
14470,False,0,3,37
14471,False,0,1,0
14472,False,0,3,66
14473,False,0,3,71
14474,True,100,5,74
14475,False,0,3,38
14476,False,0,5,78
14477,False,0,4,82
14478,True,100,4,52
14479,True,100,3,80
14480,False,0,2,23
14481,False,0,3,12
14482,True,100,4,58
14483,False,0,3,56
14484,False,0,3,76
14485,False,0,1,0
14486,True,100,3,58
14487,False,0,3,48
14488,False,0,3,41
14489,False,0,4,33
14490,False,0,2,16
14491,True,100,2,37
14492,False,0,1,0
14493,False,0,4,51
14494,False,0,3,33
14495,False,0,3,63
14496,True,100,3,58
14497,False,0,5,61
14498,False,0,5,49
14499,False,0,5,73
14500,True,100,3,55
14501,False,0,5,76
14502,True,100,4,69
14503,False,0,2,12
14504,False,0,1,0
14505,False,0,5,58
14506,True,100,3,43
14507,False,0,4,37
14508,False,0,4,46
14509,False,0,4,45
14510,True,100,4,69
14511,False,0,4,79
14512,False,0,5,69
14513,True,100,2,22
14514,False,0,2,8
14515,True,100,3,42
14516,False,0,5,64
14517,False,0,3,16
14518,False,0,4,76
14519,True,100,4,49
14520,False,0,5,53
14521,False,0,5,35
14522,True,100,4,41
14523,False,0,5,73
14524,False,0,2,46
14525,False,0,5,81
14526,True,100,3,36
14527,True,100,5,63
14528,False,0,5,71
14529,True,100,4,79
14530,False,0,5,82
14531,True,100,3,86
14532,False,0,3,18
14533,False,0,3,8
14534,False,0,3,72
14535,False,0,4,69
14536,True,100,5,66
14537,False,0,5,58
14538,True,100,3,20
14539,True,100,4,65
14540,False,0,5,51
14541,True,100,4,25
14542,False,0,4,49
14543,False,0,3,50
14544,False,0,2,16
14545,False,0,5,83
14546,True,100,5,40
14547,True,100,5,58
14548,False,0,5,69
14549,True,100,4,77
14550,True,100,5,28
14551,False,0,3,68
14552,False,0,1,0
14553,False,0,2,13
14554,False,0,5,47
14555,False,0,3,32
14556,True,100,2,35
14557,False,0,3,75
14558,True,100,3,46
14559,True,100,3,56
14560,False,0,2,14
14561,False,0,5,23
14562,False,0,3,32
14563,True,100,5,65
14564,False,0,2,26
14565,False,0,4,46
14566,True,100,5,67
14567,True,100,2,32
14568,False,0,3,69
14569,False,0,4,84
14570,False,0,2,1
14571,False,0,3,22
14572,False,0,5,45
14573,False,0,5,88
14574,True,100,4,38
14575,False,0,5,67
14576,False,0,4,57
14577,True,100,3,38
14578,False,0,4,57
14579,False,0,3,51
14580,False,0,1,0
14581,True,100,4,25
14582,False,0,3,33
14583,False,0,4,35
14584,False,0,5,63
14585,False,0,2,47
14586,False,0,4,83
14587,True,100,3,18
14588,True,100,2,21
14589,True,100,5,72
14590,True,100,4,66
14591,False,0,2,41
14592,False,0,4,68
14593,True,100,2,12
14594,False,0,3,73
14595,False,0,5,46
14596,True,100,2,78
14597,True,100,3,44
14598,False,0,5,33
14599,False,0,4,67
14600,False,0,4,64
14601,False,0,5,78
14602,False,0,4,63
14603,False,0,5,81
14604,True,100,2,68
14605,False,0,2,40
14606,False,0,2,5
14607,False,0,3,59
14608,True,100,4,18
14609,False,0,4,52
14610,False,0,5,58
14611,False,0,4,79
14612,False,0,4,79
14613,True,100,1,0
14614,False,0,2,73
14615,False,0,3,53
14616,False,0,4,62
14617,False,0,4,73
14618,False,0,5,42
14619,False,0,5,56
14620,False,0,2,17
14621,False,0,3,23
14622,False,0,4,47
14623,False,0,2,80
14624,False,0,2,32
14625,True,100,1,0
14626,False,0,4,55
14627,False,0,2,34
14628,True,100,3,25
14629,True,100,4,79
14630,False,0,2,3
14631,False,0,2,53
14632,True,100,4,46
14633,True,100,4,55
14634,False,0,2,80
14635,False,0,3,64
14636,True,100,3,71
14637,False,0,5,67
14638,False,0,4,46
14639,False,0,3,29
14640,False,0,4,63
14641,True,100,4,31
14642,False,0,5,82
14643,False,0,3,7
14644,True,100,3,49
14645,False,0,5,67
14646,False,0,4,54
14647,False,0,2,43
14648,False,0,4,32
14649,False,0,4,27
14650,False,0,3,64
14651,True,100,5,31
14652,False,0,4,32
14653,True,100,2,5
14654,False,0,5,60
14655,True,100,5,65
14656,True,100,3,70
14657,False,0,4,68
14658,False,0,1,0
14659,False,0,4,60
14660,False,0,5,59
14661,True,100,4,44
14662,False,0,5,66
14663,False,0,4,66
14664,False,0,2,74
14665,False,0,5,85
14666,True,100,4,43
14667,False,0,2,5
14668,True,100,4,75
14669,False,0,5,53
14670,False,0,3,46
14671,False,0,3,16
14672,False,0,2,31
14673,False,0,1,0
14674,False,0,5,53
14675,False,0,4,45
14676,False,0,3,27
14677,True,100,5,12
14678,False,0,3,52
14679,False,0,4,58
14680,True,100,3,6
14681,False,0,3,19
14682,True,100,1,0
14683,False,0,3,27
14684,False,0,4,71
14685,False,0,4,38
14686,False,0,5,53
14687,True,100,4,11
14688,True,100,5,71
14689,False,0,2,60
14690,False,0,5,83
14691,False,0,4,65
14692,False,0,2,31
14693,True,100,3,75
14694,True,100,3,69
14695,True,100,3,23
14696,False,0,4,69
14697,False,0,5,77
14698,True,100,4,40
14699,False,0,2,50
14700,True,100,2,46
14701,True,100,5,56
14702,False,0,4,69
14703,False,0,4,43
14704,False,0,4,18
14705,False,0,5,66
14706,False,0,5,54
14707,False,0,2,76
14708,True,100,3,38
14709,True,100,4,69
14710,False,0,5,60
14711,True,100,3,73
14712,False,0,5,47
14713,True,100,3,9
14714,False,0,4,86
14715,False,0,5,47
14716,True,100,4,71
14717,False,0,5,75
14718,False,0,4,76
14719,False,0,5,68
14720,False,0,5,25
14721,True,100,4,36
14722,False,0,4,60
14723,False,0,5,70
14724,False,0,4,41
14725,False,0,2,64
14726,False,0,1,0
14727,False,0,4,64
14728,True,100,2,17
14729,False,0,3,60
14730,True,100,4,31
14731,False,0,4,56
14732,False,0,2,68
14733,False,0,4,65
14734,False,0,4,14
14735,False,0,4,72
14736,False,0,5,42
14737,False,0,3,47
14738,False,0,3,10
14739,False,0,4,77
14740,False,0,5,76
14741,True,100,5,36
14742,False,0,5,60
14743,False,0,3,71
14744,False,0,3,38
14745,True,100,5,61
14746,False,0,4,49
14747,False,0,2,66
14748,False,0,4,75
14749,True,100,5,41
14750,True,100,3,33
14751,False,0,5,68
14752,False,0,3,36
14753,False,0,2,1
14754,False,0,3,82
14755,True,100,1,0
14756,False,0,4,62
14757,True,100,2,3
14758,False,0,3,37
14759,True,100,5,71
14760,False,0,3,22
14761,True,100,3,22
14762,False,0,5,75
14763,False,0,2,71
14764,False,0,3,63
14765,True,100,3,44
14766,False,0,5,70
14767,False,0,4,26
14768,False,0,3,34
14769,True,100,3,71
14770,True,100,5,41
14771,True,100,2,42
14772,False,0,3,21
14773,True,100,5,68
14774,False,0,2,40
14775,True,100,3,36
14776,False,0,5,64
14777,False,0,2,25
14778,False,0,4,62
14779,True,100,4,51
14780,False,0,4,68
14781,False,0,5,27
14782,False,0,3,57
14783,False,0,4,75
14784,True,100,4,60
14785,False,0,3,69
14786,False,0,3,9
14787,False,0,3,60
14788,False,0,4,69
14789,True,100,5,78
14790,True,100,3,46
14791,False,0,5,75
14792,False,0,5,64
14793,True,100,2,12
14794,False,0,5,30
14795,False,0,4,64
14796,False,0,4,50
14797,True,100,4,65
14798,False,0,3,34
14799,False,0,2,14
14800,True,100,5,78
14801,False,0,2,2
14802,False,0,1,0
14803,False,0,2,26
14804,False,0,3,23
14805,False,0,2,28
14806,False,0,4,66
14807,False,0,2,5
14808,True,100,4,38
14809,True,100,5,67
14810,False,0,3,78
14811,False,0,3,34
14812,True,100,2,67
14813,True,100,3,89
14814,True,100,5,43
14815,False,0,1,0
14816,False,0,4,61
14817,False,0,3,66
14818,True,100,2,33
14819,False,0,4,39
14820,False,0,3,5
14821,False,0,5,44
14822,False,0,3,17
14823,True,100,2,9
14824,False,0,5,84
14825,False,0,5,15
14826,False,0,3,30
14827,True,100,3,41
14828,True,100,5,65
14829,False,0,5,64
14830,False,0,3,58
14831,False,0,5,76
14832,False,0,5,36
14833,True,100,3,56
14834,False,0,4,64
14835,False,0,3,47
14836,False,0,3,59
14837,False,0,3,61
14838,False,0,2,33
14839,True,100,5,61
14840,False,0,3,57
14841,False,0,3,28
14842,True,100,4,46
14843,False,0,3,56
14844,True,100,4,68
14845,False,0,1,0
14846,False,0,3,67
14847,True,100,2,16
14848,False,0,5,73
14849,False,0,4,67
14850,False,0,5,77
14851,False,0,5,58
14852,False,0,3,23
14853,True,100,4,26
14854,False,0,4,68
14855,True,100,2,9
14856,False,0,5,85
14857,False,0,4,85
14858,True,100,3,48
14859,False,0,4,40
14860,False,0,2,9
14861,False,0,4,83
14862,False,0,4,42
14863,False,0,3,50
14864,False,0,4,83
14865,True,100,2,15
14866,True,100,3,50
14867,False,0,5,52
14868,False,0,3,11
14869,False,0,4,36
14870,False,0,5,44
14871,False,0,3,67
14872,False,0,4,27
14873,False,0,2,45
14874,True,100,4,29
14875,False,0,3,53
14876,False,0,3,30
14877,False,0,2,29
14878,False,0,4,77
14879,False,0,5,74
14880,False,0,4,76
14881,False,0,1,0
14882,False,0,4,22
14883,True,100,4,60
14884,True,100,2,69
14885,False,0,5,79
14886,False,0,4,56
14887,False,0,3,16
14888,False,0,3,53
14889,True,100,4,80
14890,False,0,4,49
14891,False,0,2,14
14892,False,0,1,0
14893,False,0,1,0
14894,False,0,3,69
14895,False,0,4,44
14896,True,100,4,57
14897,True,100,5,36
14898,False,0,5,88
14899,False,0,5,89
14900,False,0,4,52
14901,False,0,4,29
14902,False,0,4,78
14903,False,0,1,0
14904,False,0,4,51
14905,True,100,5,68
14906,True,100,2,62
14907,False,0,1,0
14908,False,0,3,31
14909,False,0,5,75
14910,False,0,3,10
14911,False,0,5,42
14912,True,100,4,31
14913,False,0,3,60
14914,False,0,5,65
14915,False,0,4,72
14916,False,0,1,0
14917,False,0,3,55
14918,True,100,2,57
14919,False,0,4,64
14920,False,0,3,27
14921,True,100,2,40
14922,False,0,4,61
14923,False,0,4,36
14924,False,0,4,67
14925,True,100,4,32
14926,False,0,4,36
14927,False,0,2,23
14928,True,100,1,0
14929,True,100,2,11
14930,False,0,4,69
14931,True,100,5,62
14932,False,0,4,56
14933,False,0,5,84
14934,False,0,2,59
14935,False,0,4,53
14936,False,0,4,54
14937,False,0,4,57
14938,True,100,5,64
14939,False,0,1,0
14940,False,0,4,39
14941,False,0,4,35
14942,False,0,4,73
14943,False,0,3,34
14944,False,0,4,27
14945,False,0,5,34
14946,False,0,1,0
14947,True,100,5,47
14948,True,100,4,65
14949,False,0,5,66
14950,True,100,1,0
14951,False,0,3,43
14952,False,0,3,6
14953,True,100,5,70
14954,False,0,3,20
14955,False,0,2,64
14956,False,0,5,44
14957,True,100,3,24
14958,False,0,4,87
14959,True,100,4,65
14960,False,0,4,82
14961,True,100,4,46
14962,False,0,4,49
14963,False,0,5,86
14964,False,0,3,55
14965,False,0,5,79
14966,False,0,5,67
14967,False,0,4,38
14968,True,100,5,54
14969,False,0,3,63
14970,False,0,4,26
14971,False,0,4,47
14972,True,100,5,53
14973,False,0,4,83
14974,True,100,5,78
14975,True,100,5,67
14976,False,0,5,49
14977,True,100,3,48
14978,False,0,2,46
14979,False,0,4,39
14980,False,0,4,72
14981,False,0,3,31
14982,True,100,4,34
14983,False,0,4,59
14984,False,0,4,82
14985,True,100,4,30
14986,False,0,3,63
14987,False,0,1,0
14988,False,0,1,0
14989,True,100,5,71
14990,False,0,3,48
14991,False,0,4,58
14992,False,0,4,50
14993,False,0,2,14
14994,False,0,4,75
14995,False,0,3,71
14996,False,0,3,12
14997,False,0,2,46
14998,False,0,4,33
14999,False,0,5,56
15000,False,0,4,37
15001,False,0,2,50
15002,False,0,4,66
15003,False,0,4,79
15004,False,0,1,0
15005,False,0,3,44
15006,False,0,5,87
15007,False,0,3,54
15008,False,0,2,13
15009,False,0,4,67
15010,True,100,4,66
15011,False,0,4,58
15012,True,100,5,50
15013,False,0,4,52
15014,False,0,2,2
15015,False,0,5,42
15016,False,0,5,53
15017,False,0,4,45
15018,True,100,5,40
15019,True,100,4,71
15020,False,0,2,2
15021,False,0,3,51
15022,True,100,2,33
15023,True,100,2,37
15024,False,0,5,66
15025,False,0,4,77
15026,False,0,4,79
15027,False,0,4,78
15028,False,0,5,70
15029,False,0,1,0
15030,True,100,4,79
15031,False,0,2,9
15032,True,100,3,56
15033,False,0,3,56
15034,True,100,3,53
15035,True,100,4,83
15036,False,0,2,2
15037,False,0,2,58
15038,False,0,5,65
15039,False,0,2,3
15040,True,100,5,63
15041,True,100,3,16
15042,True,100,5,62
15043,False,0,3,66
15044,False,0,2,5
15045,False,0,3,46
15046,False,0,4,54
15047,False,0,5,39
15048,False,0,4,26
15049,True,100,2,64
15050,False,0,5,72
15051,True,100,3,30
15052,False,0,3,56
15053,False,0,3,26
15054,False,0,3,35
15055,False,0,5,58
15056,False,0,2,65
15057,False,0,5,87
15058,False,0,3,31
15059,False,0,4,39
15060,False,0,2,36
15061,False,0,5,56
15062,False,0,2,14
15063,False,0,3,65
15064,False,0,5,38
15065,False,0,4,83
15066,False,0,5,47
15067,False,0,2,49
15068,False,0,5,85
15069,False,0,2,25
15070,True,100,5,78
15071,False,0,2,15
15072,False,0,4,79
15073,False,0,1,0
15074,False,0,4,68
15075,False,0,4,79
15076,True,100,5,50
15077,False,0,4,37
15078,True,100,5,33
15079,False,0,3,79
15080,False,0,4,45
15081,False,0,5,67
15082,False,0,5,77
15083,False,0,1,0
15084,False,0,3,38
15085,True,100,1,0
15086,True,100,5,44
15087,False,0,3,23
15088,False,0,5,62
15089,False,0,4,77
15090,False,0,1,0
15091,False,0,3,64
15092,False,0,3,78
15093,False,0,1,0
15094,False,0,4,49
15095,False,0,5,75
15096,False,0,4,33
15097,True,100,4,37
15098,False,0,5,82
15099,False,0,2,48
15100,False,0,3,28
15101,True,100,4,72
15102,False,0,4,64
15103,False,0,4,53
15104,True,100,4,44
15105,True,100,5,70
15106,False,0,4,51
15107,False,0,4,43
15108,False,0,2,33
15109,False,0,3,58
15110,False,0,2,27
15111,False,0,2,11
15112,True,100,4,59
15113,True,100,3,63
15114,False,0,3,30
15115,False,0,2,27
15116,True,100,4,22
15117,False,0,3,24
15118,False,0,5,36
15119,False,0,3,10
15120,False,0,3,36
15121,True,100,2,37
15122,False,0,2,4
15123,False,0,5,81
15124,False,0,4,60
15125,False,0,3,76
15126,False,0,5,36
15127,False,0,4,39
15128,False,0,4,41
15129,False,0,4,34
15130,False,0,5,67
15131,True,100,4,31
15132,True,100,4,55
15133,False,0,2,27
15134,False,0,4,31
15135,False,0,5,77
15136,False,0,3,26
15137,False,0,3,36
15138,False,0,4,29
15139,False,0,1,0
15140,False,0,4,28
15141,False,0,4,53
15142,False,0,3,58
15143,False,0,4,50
15144,False,0,5,36
15145,False,0,1,0
15146,True,100,5,82
15147,False,0,4,57
15148,False,0,3,62
15149,True,100,2,85
15150,True,100,5,72
15151,True,100,4,58
15152,False,0,4,78
15153,False,0,5,22
15154,False,0,5,55
15155,False,0,3,23
15156,False,0,4,56
15157,True,100,3,40
15158,False,0,5,55
15159,True,100,4,37
15160,False,0,5,34
15161,False,0,4,74
15162,False,0,2,5
15163,True,100,5,51
15164,False,0,5,81
15165,False,0,3,50
15166,False,0,4,82
15167,False,0,3,26
15168,False,0,1,0
15169,False,0,4,34
15170,False,0,4,49
15171,True,100,2,57
15172,False,0,4,81
15173,False,0,4,56
15174,False,0,3,35
15175,True,100,3,39
15176,False,0,3,51
15177,False,0,3,49
15178,True,100,2,4
15179,False,0,3,14
15180,False,0,5,74
15181,False,0,5,86
15182,True,100,3,68
15183,True,100,4,52
15184,True,100,4,35
15185,False,0,4,72
15186,False,0,4,48
15187,True,100,2,32
15188,False,0,3,51
15189,True,100,4,52
15190,True,100,1,0
15191,False,0,4,66
15192,False,0,4,25
15193,False,0,5,70
15194,True,100,2,24
15195,False,0,1,0
15196,False,0,2,47
15197,True,100,3,51
15198,False,0,4,54
15199,False,0,5,55
15200,False,0,5,65
15201,False,0,5,52
15202,False,0,4,75
15203,True,100,3,7
15204,False,0,5,65
15205,False,0,3,21
15206,False,0,2,67
15207,False,0,5,89
15208,False,0,5,70
15209,True,100,4,46
15210,False,0,3,54
15211,True,100,5,74
15212,False,0,5,37
15213,False,0,3,38
15214,False,0,3,67
15215,True,100,1,0
15216,False,0,3,35
15217,False,0,4,73
15218,False,0,5,56
15219,False,0,3,84
15220,True,100,2,1
15221,True,100,2,9
15222,False,0,1,0
15223,False,0,4,65
15224,False,0,4,40
15225,True,100,5,48
15226,False,0,5,65
15227,False,0,5,77
15228,False,0,5,30
15229,False,0,5,69
15230,True,100,3,79
15231,False,0,5,82
15232,True,100,2,3
15233,False,0,2,66
15234,False,0,4,58
15235,False,0,4,38
15236,False,0,3,24
15237,False,0,3,36
15238,True,100,5,59
15239,False,0,3,5
15240,False,0,5,64
15241,False,0,3,21
15242,False,0,2,58
15243,True,100,2,51
15244,False,0,2,63
15245,False,0,2,5
15246,False,0,3,58
15247,True,100,5,74
15248,True,100,5,78
15249,False,0,5,35
15250,False,0,5,35
15251,True,100,5,66
15252,False,0,2,35
15253,True,100,4,67
15254,False,0,3,41
15255,False,0,5,37
15256,False,0,4,31
15257,True,100,5,20
15258,False,0,5,53
15259,True,100,2,48
15260,False,0,4,54
15261,False,0,5,71
15262,False,0,1,0
15263,False,0,2,30
15264,False,0,4,54
15265,False,0,4,54
15266,True,100,4,67
15267,True,100,3,54
15268,False,0,1,0
15269,False,0,4,79
15270,False,0,3,29
15271,False,0,4,63
15272,False,0,4,37
15273,False,0,2,50
15274,True,100,5,55
15275,False,0,3,54
15276,False,0,4,64
15277,True,100,4,36
15278,True,100,3,34
15279,False,0,4,22
15280,False,0,5,38
15281,True,100,5,71
15282,True,100,4,45
15283,False,0,2,38
15284,False,0,4,85
15285,False,0,3,45
15286,False,0,2,72
15287,False,0,3,12
15288,False,0,3,61
15289,False,0,3,27
15290,False,0,5,69
15291,False,0,1,0
15292,False,0,3,31
15293,False,0,5,49
15294,False,0,3,79
15295,True,100,4,81
15296,False,0,5,65
15297,False,0,5,46
15298,True,100,4,64
15299,False,0,4,20
15300,True,100,5,74
15301,True,100,2,7
15302,False,0,2,9
15303,False,0,4,58
15304,False,0,3,62
15305,False,0,3,53
15306,False,0,3,64
15307,False,0,4,68
15308,False,0,3,47
15309,False,0,4,84
15310,True,100,4,43
15311,False,0,5,74
15312,False,0,5,45
15313,False,0,5,80
15314,True,100,5,73
15315,False,0,3,9
15316,False,0,2,64
15317,False,0,3,59
15318,False,0,5,70
15319,False,0,4,59
15320,False,0,3,42
15321,False,0,3,43
15322,True,100,4,24
15323,False,0,5,57
15324,False,0,2,13
15325,False,0,3,50
15326,False,0,4,68
15327,False,0,4,60
15328,False,0,4,69
15329,True,100,5,26
15330,False,0,1,0
15331,False,0,5,63
15332,True,100,3,72
15333,False,0,3,17
15334,False,0,1,0
15335,False,0,4,55
15336,True,100,3,82
15337,True,100,3,19
15338,True,100,4,85
15339,True,100,3,47
15340,True,100,4,29
15341,False,0,3,48
15342,True,100,4,27
15343,False,0,5,78
15344,False,0,5,79
15345,True,100,2,45
15346,True,100,2,19
15347,False,0,4,27
15348,True,100,2,41
15349,False,0,4,60
15350,True,100,3,82
15351,True,100,4,54
15352,False,0,5,45
15353,False,0,4,64
15354,False,0,3,59
15355,False,0,1,0
15356,True,100,3,42
15357,False,0,3,62
15358,False,0,4,55
15359,True,100,5,67
15360,False,0,4,88
15361,False,0,3,35
15362,False,0,3,45
15363,False,0,3,73
15364,False,0,3,52
15365,False,0,3,8
15366,False,0,4,45
15367,False,0,4,60
15368,False,0,3,63
15369,False,0,3,59
15370,True,100,3,58
15371,False,0,5,65
15372,False,0,4,58
15373,False,0,4,37
15374,False,0,4,63
15375,False,0,2,64
15376,True,100,3,47
15377,True,100,5,69
15378,False,0,1,0
15379,False,0,2,8
15380,True,100,4,60
15381,False,0,3,59
15382,False,0,4,44
15383,True,100,5,37
15384,True,100,4,54
15385,False,0,5,80
15386,False,0,5,68
15387,False,0,4,75
15388,False,0,4,8
15389,False,0,4,68
15390,True,100,4,79
15391,False,0,5,36
15392,False,0,4,60
15393,False,0,5,74
15394,True,100,2,24
15395,False,0,5,50
15396,False,0,5,56
15397,True,100,4,50
15398,False,0,5,59
15399,False,0,3,19
15400,False,0,2,17
15401,False,0,1,0
15402,True,100,4,89
15403,False,0,3,26
15404,False,0,4,80
15405,False,0,3,53
15406,False,0,3,59
15407,False,0,2,27
15408,False,0,3,66
15409,False,0,4,57
15410,False,0,4,74
15411,False,0,5,73
15412,False,0,5,55
15413,False,0,3,62
15414,False,0,2,42
15415,False,0,3,43
15416,True,100,5,88
15417,False,0,4,78
15418,False,0,5,75
15419,False,0,5,58
15420,False,0,5,49
15421,True,100,2,9
15422,True,100,3,61
15423,False,0,3,59
15424,False,0,4,40
15425,False,0,5,49
15426,True,100,5,51
15427,False,0,4,46
15428,False,0,5,65
15429,True,100,4,51
15430,False,0,4,77
15431,False,0,1,0
15432,False,0,2,13
15433,True,100,4,61
15434,False,0,5,39
15435,True,100,1,0
15436,False,0,5,74
15437,True,100,3,75
15438,False,0,2,9
15439,False,0,4,68
15440,True,100,4,72
15441,False,0,4,79
15442,False,0,3,52
15443,False,0,3,66
15444,True,100,3,37
15445,True,100,2,22
15446,False,0,4,57
15447,False,0,5,81
15448,False,0,2,30
15449,False,0,5,78
15450,False,0,3,74
15451,False,0,3,31
15452,False,0,3,48
15453,False,0,3,23
15454,False,0,2,22
15455,False,0,4,61
15456,True,100,5,42
15457,False,0,5,29
15458,False,0,1,0
15459,False,0,2,1
15460,False,0,5,26
15461,False,0,1,0
15462,False,0,4,70
15463,False,0,3,24
15464,False,0,4,58
15465,False,0,3,39
15466,False,0,3,57
15467,False,0,5,63
15468,False,0,5,44
15469,False,0,2,12
15470,True,100,3,23
15471,False,0,3,46
15472,False,0,4,62
15473,False,0,3,19
15474,False,0,5,49
15475,True,100,1,0
15476,False,0,4,58
15477,False,0,3,64
15478,False,0,3,4
15479,True,100,5,71
15480,False,0,5,36
15481,True,100,4,66
15482,False,0,5,55
15483,False,0,3,38
15484,False,0,4,73
15485,False,0,4,40
15486,False,0,4,65
15487,True,100,4,65
15488,False,0,2,18
15489,False,0,1,0
15490,True,100,4,65
15491,False,0,5,53
15492,False,0,5,77
15493,True,100,4,71
15494,False,0,2,10
15495,True,100,4,70
15496,False,0,4,66
15497,False,0,4,37
15498,False,0,2,3
15499,True,100,3,41
15500,False,0,3,8
15501,False,0,5,59
15502,False,0,4,63
15503,False,0,3,63
15504,True,100,4,66
15505,False,0,4,74
15506,True,100,5,40
15507,False,0,4,66
15508,False,0,3,55
15509,False,0,2,46
15510,True,100,5,47
15511,False,0,3,63
15512,False,0,3,60
15513,False,0,4,48
15514,False,0,4,59
15515,False,0,2,35
15516,False,0,2,50
15517,False,0,2,4
15518,False,0,4,34
15519,True,100,4,25
15520,False,0,2,39
15521,True,100,2,56
15522,False,0,4,39
15523,True,100,4,68
15524,False,0,4,78
15525,False,0,3,51
15526,True,100,4,30
15527,False,0,5,65
15528,True,100,5,49
15529,False,0,2,46
15530,False,0,2,20
15531,True,100,3,15
15532,False,0,4,67
15533,False,0,5,71
15534,False,0,3,42
15535,False,0,1,0
15536,False,0,5,58
15537,False,0,3,86
15538,True,100,2,19
15539,False,0,1,0
15540,False,0,5,64
15541,False,0,3,48
15542,False,0,5,67
15543,False,0,4,32
15544,False,0,4,80
15545,True,100,5,74
15546,False,0,3,69
15547,False,0,4,77
15548,False,0,4,31
15549,False,0,5,66
15550,True,100,4,56
15551,True,100,2,20
15552,False,0,5,75
15553,False,0,4,33
15554,False,0,1,0
15555,True,100,3,49
15556,False,0,2,27
15557,True,100,5,69
15558,False,0,2,22
15559,False,0,4,10
15560,False,0,3,57
15561,False,0,5,67
15562,False,0,4,60
15563,False,0,3,44
15564,True,100,3,17
15565,False,0,4,71
15566,False,0,5,46
15567,False,0,4,74
15568,False,0,5,29
15569,False,0,2,30
15570,True,100,2,61
15571,False,0,5,68
15572,True,100,4,71
15573,False,0,2,24
15574,False,0,3,50
15575,True,100,4,35
15576,True,100,4,15
15577,True,100,3,78
15578,False,0,4,63
15579,True,100,2,3
15580,True,100,3,45
15581,False,0,5,52
15582,True,100,3,69
15583,False,0,5,23
15584,False,0,3,38
15585,False,0,3,67
15586,False,0,3,27
15587,True,100,4,42
15588,False,0,4,70
